Liu,RON,BaoHeTing,XiTing,FangTing,Xiu,MiDu,JiaoTan,S,JiaoTan_2,S_2,S-ZORB.FT_1003.PV,S-ZORB.FC_1101.PV,S-ZORB.PC_6001.PV,S-ZORB.PT_6002.PV,S-ZORB.PC_1301.PV,S-ZORB.FC_1203.PV,S-ZORB.PT_1501.PV,S-ZORB.FT_5201.PV,S-ZORB.TE_1103.DACA,S-ZORB.FT_9002.DACA,S-ZORB.PC_9002.DACA,S-ZORB.PC_3301.DACA,S-ZORB.TE_1501.DACA,S-ZORB.LT_2901.DACA,S-ZORB.ZT_2533.DACA,S-ZORB.FT_2433.DACA,S-ZORB.TE_2401.DACA,S-ZORB.SIS_TE_2802,S-ZORB.TE_5002.DACA,S-ZORB.TE_5006.DACA,S-ZORB.TE_5003.DACA,S-ZORB.TE_5201.DACA,S-ZORB.TE_5101.DACA,S-ZORB.PDT_2704.DACA,S-ZORB.PDC_2702.DACA,S-ZORB.TE_6001.DACA,S-ZORB.FC_5103.DACA,S-ZORB.PC_2401B.DACA,S-ZORB.FT_3701.DACA,S-ZORB.LC_2601.DACA,S-ZORB.TE_2608.DACA,S-ZORB.TE_2603.DACA,S-ZORB.TE_2003.DACA,S-ZORB.PC_2401B.PIDA.OP,S-ZORB.PC_2401.PIDA.OP,S-ZORB.PC_2401.PIDA.SP,S-ZORB.PDT_3002.DACA,S-ZORB.PT_2901.DACA,S-ZORB.PT_7503B.DACA,S-ZORB.PT_7107B.DACA,S-ZORB.PT_1604.DACA,S-ZORB.TE_1605.DACA,S-ZORB.TE_1604.DACA,S-ZORB.TXE_3201A.DACA,S-ZORB.TE_3112.DACA,S-ZORB.FC_5001.DACA,S-ZORB.TC_3102.DACA,S-ZORB.AT-0001.DACA.PV,S-ZORB.AT-0009.DACA.PV,S-ZORB.AT-0010.DACA.PV,S-ZORB.AT-0013.DACA.PV,S-ZORB.TE_2104.DACA.PV,S-ZORB.PT_2106.DACA.PV,S-ZORB.FT_5102.DACA.PV,S-ZORB.TE_1103.DACA.PV,S-ZORB.TE_1104.DACA.PV,S-ZORB.TE_1102.DACA.PV,S-ZORB.TE_1106.DACA.PV,S-ZORB.TE_1107.DACA.PV,S-ZORB.TE_1101.DACA.PV,S-ZORB.CAL.SPEED.PV,S-ZORB.CAL.LEVEL.PV,S-ZORB.CAL_1.CANGLIANG.PV,S-ZORB.FT_1006.DACA.PV,S-ZORB.FT_5204.DACA.PV,S-ZORB.FT_1503.DACA.PV,S-ZORB.FT_1504.DACA.PV
253.0000000000,90.0000000000,54.9000000000,26.7000000000,18.4000000000,55.9200000000,721.2000000000,5.5100000000,10.2100000000,3.4100000000,7.6200000000,53.1107162500,131.9599600000,-0.1526921925,-0.3978660925,3.2197665000,12.1798855000,1.6284560000,143.4780325000,376.5031975000,482.4109875000,0.3799691150,0.3503803475,23.0015320000,36.5316625000,101.1621500000,5.0481848000,229.6859425000,283.7812825000,129.7516200000,134.7960825000,69.6324887500,48.1260290000,52.4723555000,39.5913317500,33.4750472500,336.1727650000,8665.3474000000,0.8631628282,18.1541402500,55.4271580000,442.6821275000,459.8598425000,422.2693450000,32.9308182500,40.9379435000,0.9312165787,19.1764895000,538.9602425000,0.0327927928,0.0156963570,0.1544490100,411.0210375000,414.5069150000,324.1581125000,100.5530445000,1321.2802750000,228.9515100000,0.5488399100,0.6605277000,0.6152926500,0.3998440375,429.9830375000,5.7760860250,0.0000000000,376.5031975000,359.7092900000,430.0792775000,163.7308725000,115.3842525000,138.5704175000,4.4894721000,16955.7787500000,2.3654619000,4436.8555750000,0.0000000000,2201.8627750000,2628.2207750000
288.8571428571,89.9000000000,58.3000000000,22.0000000000,19.7000000000,52.6300000000,721.1000000000,4.1100000000,6.5000000000,3.6100000000,6.2800000000,52.5571025000,131.9795100000,-0.1523995250,-0.3366480475,3.2200893500,12.3662852500,1.5710639750,142.5515450000,376.7325725000,430.9511050000,0.3801384100,0.3499705250,22.3899177500,36.4349825000,101.1979000000,5.0737345250,237.0134800000,291.3255450000,130.7461125000,134.4902000000,68.7102300000,48.1159675000,57.1657752500,41.6979975000,32.9852897500,341.7922225000,10942.5225000000,0.8410016293,18.4154985000,57.5695892500,443.2034500000,462.9258750000,421.9034900000,32.3507430000,36.7133880500,0.9247576598,24.9924345000,536.4250850000,0.0391673943,0.0137716235,0.1245725625,411.2325000000,414.3125225000,336.5726625000,101.7225225000,1289.4374750000,230.5301225000,0.5545231425,0.6666841875,0.5929207250,0.3922875550,429.6167400000,5.7772287750,0.0000000000,376.7325725000,359.5586925000,429.8092625000,164.9887250000,116.7544725000,139.8324275000,4.5084765000,17126.9965000000,2.3967929000,4658.1934000000,0.0000000000,1921.2761150000,2664.2067250000
288.8571428571,89.7000000000,58.3000000000,22.0000000000,19.7000000000,52.6300000000,721.1000000000,5.8700000000,8.9600000000,1.0400000000,5.4600000000,53.7556135000,133.3354950000,-0.1526977700,-0.4838377525,3.2220426000,12.1200992500,1.6184272500,144.6453150000,377.2754325000,417.3444450000,0.3802243925,0.3494781625,23.0644632500,35.0907832500,101.1630125000,5.2205632750,247.9059225000,296.2057350000,130.1170175000,134.3406950000,68.0319565000,43.0888720000,54.9091927500,43.7934057500,32.0758507500,337.7767100000,10643.5030000000,0.8296298658,18.0781132500,57.4171067500,459.3322925000,468.8975825000,422.8795600000,36.3746220000,38.6201278000,0.9639176380,23.7281707500,542.2982075000,0.0330743478,0.0168843717,0.1283212825,412.0517800000,415.1815800000,334.6402075000,111.5151750000,1379.1237250000,229.9805325000,0.5508053075,0.6572275325,0.6106292350,0.4694720375,430.7076475000,5.7574678750,0.0000000000,377.2754325000,360.6169200000,430.7791375000,164.5748300000,116.2989300000,139.6779750000,4.5661368000,16868.6797500000,2.3401772000,4628.2706500000,0.0000000000,2307.2377000000,2499.1690750000
288.8571428571,89.7000000000,58.3000000000,22.0000000000,19.7000000000,52.6300000000,721.1000000000,5.5500000000,9.9200000000,3.4600000000,7.7400000000,52.8984180000,131.2063575000,-0.1527030000,-0.4916230650,3.2193644500,11.9853657500,1.6130086500,142.4112250000,376.5917075000,416.8935550000,0.3789490300,0.3497920650,23.0837010000,33.1506210000,101.1679550000,5.0473244750,237.8474950000,289.3116700000,130.2041250000,134.8640075000,69.5411207500,45.1221137500,54.6680330000,39.6502912500,32.2850570000,334.5918925000,9966.0301500000,0.7615279782,17.9981752500,58.8282580000,439.8158875000,461.0608650000,422.6062475000,34.3485655000,36.0344158500,0.8760600735,21.8317755000,528.6652025000,0.0325301600,0.0165772035,0.1549256975,412.7145450000,415.9469600000,328.3081125000,110.9689025000,1327.9083500000,229.9646975000,0.5423315050,0.6566155750,0.6171840000,0.4399521125,430.4187150000,5.7966155500,0.0000000000,376.5917075000,361.0038700000,430.1472575000,164.2077150000,116.8683275000,139.6403600000,4.3915002250,17370.1487500000,2.4145592000,4762.2830000000,0.0000000000,1957.8448925000,2593.1298000000
288.8571428571,89.7000000000,58.3000000000,22.0000000000,19.7000000000,52.6300000000,721.1000000000,9.0100000000,4.9600000000,6.9500000000,2.9100000000,52.3907055000,134.9026375000,-0.1527071600,-0.5308826900,3.2202385000,12.0708130000,1.6253349250,146.1584225000,374.6337225000,420.6481225000,0.3798260875,0.3493911400,22.7829160000,30.2183312500,101.1657950000,5.2275381500,238.0193250000,287.1482000000,130.0218625000,134.0983475000,67.8513765000,45.0972250000,56.4966330000,34.1883267500,31.6800200000,338.7271600000,12225.9547500000,0.7766239975,17.7752795000,55.4725330000,443.0079550000,459.1332575000,420.4380225000,32.5595812500,36.0991531250,0.8801948978,20.5675107500,538.2642800000,0.0323413227,0.0168309435,0.1642516300,411.3795600000,414.7003600000,334.5785750000,97.3530927500,1485.6064500000,229.7372600000,0.5452887725,0.6610747375,0.6377389575,0.4530897275,428.7012250000,5.7952096250,0.0000000000,374.6337225000,358.4216800000,428.7090625000,164.7196050000,117.1593225000,140.0841925000,4.5899252500,16838.7367500000,2.3333229000,4907.8512000000,0.0000000000,1938.7468725000,2674.8567500000
310.7142857143,89.7000000000,50.5000000000,27.2000000000,22.3000000000,61.3300000000,724.8000000000,4.9600000000,9.0100000000,2.9100000000,6.9500000000,53.4109145000,135.9484000000,-0.1527039150,-0.4629065950,3.2218678500,12.0596932500,1.6208354750,147.0154075000,374.8234675000,445.2871550000,0.3799470425,0.3564814575,22.9346940000,26.3347785000,95.2217820000,5.2291571250,239.3730375000,290.1579550000,131.3761700000,135.7153925000,68.3376115000,45.8584345000,56.9110690000,39.3416647500,34.6988357500,349.2406900000,12219.8867500000,0.7763651038,18.0343430000,57.6444617500,445.4347600000,457.6383275000,421.4059750000,35.0597257500,37.8436401750,0.9150859065,19.3032477500,539.6709500000,0.0315712235,0.0164130618,0.1757873475,413.4860475000,416.3785150000,333.9809050000,99.2380140000,1520.8349500000,229.6035525000,0.5408943650,0.6613158225,0.6110188100,0.4338420975,428.7171825000,5.7944195750,0.0000000000,374.8234650000,359.1391125000,428.8907975000,165.5572100000,118.3120325000,141.1489725000,4.6862754750,16877.6290000000,2.4487258000,4834.9868500000,0.0000000000,2011.9384400000,2418.1918000000
310.7142857143,89.6000000000,50.5000000000,27.2000000000,22.3000000000,61.3300000000,724.8000000000,9.6400000000,5.4500000000,7.6200000000,3.5900000000,52.6498332500,137.2857825000,-0.1523693250,-0.3901271150,3.2204961500,12.3265175000,1.6411475750,148.4695925000,372.5029025000,442.2592100000,0.3743616800,0.3552493050,23.0918625000,18.7938467500,101.1585550000,5.1367114000,241.4251675000,282.1001175000,129.9008725000,134.3180625000,67.1700040000,52.1352325000,55.8247920000,40.7277487500,30.5870185000,346.7369225000,12410.6685000000,0.8316411088,18.5824617500,54.6466355000,441.2704825000,442.3866475000,419.0734125000,33.1726252500,35.5426532500,0.9573933163,17.4068512500,528.5977800000,0.0295320503,0.0173139510,0.1909573450,412.1743050000,414.7812275000,319.0383650000,92.6139172500,1589.3763500000,229.8339500000,0.5319381225,0.6751024675,0.6325468525,0.4259522325,427.0541000000,5.7903161250,0.0000000000,372.5029025000,356.8568800000,426.9864450000,163.6755375000,116.9712050000,139.6620950000,4.6519183250,16583.3207500000,2.3383263000,4748.1321250000,0.0000000000,1737.3482025000,2612.7516250000
310.7142857143,89.2000000000,50.5000000000,27.2000000000,22.3000000000,61.3300000000,724.8000000000,5.6000000000,9.8800000000,3.7100000000,7.7500000000,51.1871197500,132.9476700000,-0.1175569840,-0.2711606000,3.2214191250,12.5815712500,1.5991227250,138.4271775000,372.9700725000,427.9981275000,0.3750044250,0.3417435125,22.8996065000,14.0971860000,101.2003975000,5.2801866000,231.6147650000,284.0636350000,129.9625775000,134.2406925000,68.5183762500,37.0801790000,58.1342892500,39.4150945000,29.3287647500,351.5945150000,13238.2295000000,0.7714324343,18.5688660000,53.9885670000,451.4431600000,452.1848500000,419.5807275000,33.1992680000,38.0584081000,0.8802204993,16.1425877500,524.6244125000,0.0295528155,0.0162995355,0.1527722375,412.1388250000,414.4754425000,331.6354200000,88.7225197500,1552.1202500000,230.9619350000,0.5425446475,0.6832982750,0.5998928600,0.4219562100,425.9117925000,5.7928553250,0.0000000000,372.9717975000,357.6158575000,425.8613725000,163.7952175000,118.0300750000,139.9490175000,4.5270998250,16982.7607500000,2.2660358250,4850.9008250000,144.5917985000,1559.5737550000,2684.3865250000
310.7142857143,89.4000000000,50.5000000000,27.2000000000,22.3000000000,61.3300000000,724.8000000000,4.6700000000,9.3400000000,4.6000000000,8.9700000000,52.6818135000,135.2687825000,-0.1525490975,-0.2933582425,3.2194369250,12.4608542500,1.6557524000,143.3936575000,373.9319275000,448.4817475000,0.3750901350,0.3577314200,23.2634805000,6.2200458250,99.5368692500,5.1592342750,224.3180825000,280.1671275000,129.3619275000,135.1709600000,67.6840390000,44.6885332500,52.4364547500,39.5488902500,30.9573940000,352.7213975000,10229.3816750000,0.7864519855,18.6501870000,56.5809897500,426.9546525000,448.7709850000,421.3412050000,33.8778465000,37.9741933750,0.9001559060,10.6996292500,529.5675125000,0.0270395348,0.0184051212,0.1309541525,413.8471850000,415.9030125000,311.9551825000,102.7401307500,1575.3459250000,228.9427975000,0.5278680400,0.6737676450,0.6219680800,0.4597095675,429.2538500000,5.7802972000,0.0000000000,373.9319275000,359.6478800000,429.2321375000,161.9948925000,116.3558625000,138.2374475000,4.7023067250,16455.3255000000,2.3692607000,4773.7686500000,1845.3972150000,1902.8475625000,2732.6472500000
355.0000000000,89.4000000000,50.9000000000,27.6000000000,21.5000000000,70.0300000000,726.4000000000,5.4500000000,10.2500000000,3.6900000000,7.9600000000,51.1692012500,124.9515000000,-0.1517954925,-0.3085660000,3.2195916000,12.1884350000,1.6244194250,137.0051950000,371.9363325000,407.7674650000,0.3749152775,0.3496303750,23.0822527500,2.4051241750,101.1855600000,5.0978434500,223.7292000000,272.1993175000,127.3763025000,133.7486825000,69.7447117500,47.9396625000,54.3111112500,43.1924037500,28.6749710000,336.7259825000,10794.1820000000,0.8575498790,17.9647642500,55.4429230000,444.6061950000,462.7048550000,421.0062800000,30.0844345000,34.3586767500,0.9867722223,28.9201880000,527.9503200000,0.0286343322,0.0180462250,0.1612676925,412.2598025000,414.9125500000,310.8638275000,100.7650095000,1582.8377000000,229.6126025000,0.5379552850,0.6660999975,0.6333905775,0.6788853875,426.5896875000,5.7680535750,0.0000000000,371.9363325000,359.3672950000,426.5624875000,158.7862400000,115.0779725000,135.9926450000,4.3573217250,16218.7830000000,2.3186086750,4915.9393000000,37.3916720000,1841.2399975000,2582.6129000000
355.0000000000,90.0000000000,50.9000000000,27.6000000000,21.5000000000,70.0300000000,726.4000000000,5.4300000000,10.0100000000,1.2400000000,6.0200000000,50.8508532500,125.1603350000,-0.1527016900,-0.4664648350,3.2208251750,8.5219052000,1.6546421500,59.9899077500,371.2244150000,480.1794675000,0.3750126025,0.3488477600,23.0629325000,-0.0017145277,101.1569075000,5.2228016700,229.2388775000,266.7452725000,113.5424400000,127.3904950000,71.6927175000,49.9127140000,36.3143250000,38.2812917500,31.1785742500,341.4033600000,5709.2544500000,0.7844803240,17.7474042500,58.5279835000,435.3875300000,467.4206475000,423.4656725000,34.9441870000,42.9666797000,0.8705072050,28.7291850000,529.6759975000,0.0301259520,0.0198735895,0.1523570750,413.4419450000,417.2772775000,302.4877375000,108.2752075000,1621.5011500000,227.5114950000,0.5352758200,0.6624192800,0.6103233600,0.9285924600,429.4053100000,5.7589563750,0.0000000000,371.2254700000,360.3389425000,429.4694925000,143.6720425000,96.6223120000,119.8198850000,4.3867009000,16169.7330000000,2.4488039250,4083.5725750000,0.0000000000,1845.5007275000,2584.3966000000
355.0000000000,91.1000000000,50.9000000000,27.6000000000,21.5000000000,70.0300000000,726.4000000000,5.3100000000,10.2300000000,3.1200000000,7.2800000000,51.0179742500,124.0768625000,-0.1527014525,-0.4729646550,3.2199182000,12.4003020000,1.6648224500,134.1457575000,371.7217900000,403.9190925000,0.3749979400,0.3572814650,22.9582307500,-0.0029024722,98.6641010000,5.0141030500,229.1513025000,280.1208300000,125.7640400000,132.8837375000,65.6164030000,52.8853885000,45.3706032500,38.3287295000,31.1477452500,322.0955725000,6187.7468250000,0.6909172928,17.6024572500,60.1816230000,414.0171850000,449.5819225000,421.9310975000,40.1360902500,41.0931379900,0.7475605283,28.9309027500,537.0006075000,0.0277368897,0.0200949433,0.1298495000,411.2074550000,414.4135225000,310.1527500000,99.0559127500,1354.3832500000,230.0755525000,0.5409190525,0.6662776575,0.6178640150,1.0481857825,428.2691100000,5.7878579750,0.0000000000,371.7220700000,360.8555450000,428.5826725000,156.1859600000,113.9841675000,133.8748075000,4.3281994750,16071.3552500000,2.4648966000,2688.1062500000,0.0000000000,1590.6125500000,2883.7182750000
355.0000000000,90.9000000000,50.9000000000,27.6000000000,21.5000000000,70.0300000000,726.4000000000,4.9100000000,9.5200000000,3.7300000000,7.7600000000,50.7702657500,125.3796550000,-0.1527043075,-0.4904329450,3.2192297500,12.0987882500,1.6320021500,134.9579475000,375.0291825000,384.2060400000,0.3749702800,0.3463557075,22.9132317500,-0.0050975262,101.1874225000,5.1378700500,227.2489050000,280.6745950000,129.1001050000,134.3989500000,63.3028317500,45.0398360000,48.6722375000,29.4902995000,28.7113857500,323.8204850000,7256.6405250000,0.7660115190,18.0661017500,57.5205320000,433.9145125000,473.2926975000,423.3510825000,34.9379485000,36.6897577000,0.9331970285,28.6998280000,530.7199075000,0.0298117490,0.0179371550,0.1946014825,411.6919375000,414.5094725000,317.9908500000,114.6003750000,1204.7652750000,230.1344550000,0.5317712625,0.6561794475,0.6211801050,0.7898917775,429.9220800000,5.7925539250,0.0000000000,375.0291825000,362.1906750000,430.1881375000,160.2866975000,117.0407825000,138.0267975000,4.2664888500,16794.0837500000,2.3759937750,2719.8136000000,0.0000000000,2226.1949650000,2185.1765500000
226.0000000000,90.9000000000,53.0000000000,26.1000000000,20.9000000000,61.8250000000,722.0000000000,8.7200000000,11.7700000000,2.5100000000,8.1800000000,49.2926032500,124.8581375000,-0.1527017225,-0.4737841050,3.2196122250,11.8809325000,1.6496371000,130.8272900000,375.5644975000,365.8822850000,0.3750558175,0.3510135375,22.5508047500,-0.0032622368,101.1752200000,5.3979196250,250.3301725000,288.2730675000,129.6058500000,135.8079650000,54.1097180000,33.0207165000,45.8361540000,44.3702297500,28.5519007500,327.8098125000,4353.4742250000,0.8644142025,17.9631362500,58.7777262500,436.0230650000,462.4530775000,424.3633775000,35.2570210000,54.8222960250,0.8894311750,28.6141522500,527.5961725000,0.0295450292,0.0181269025,0.1727126275,412.5335650000,415.5275400000,306.1793075000,121.9180250000,1119.8920000000,229.6098150000,0.5479776075,0.6726270300,0.6403255425,1.0107739575,431.1934325000,5.7888203500,0.0000000000,375.5644975000,363.5380875000,431.3770100000,160.3034825000,117.0696000000,137.7362925000,4.2803051250,16832.1810000000,2.3629047250,0.0000000000,0.0000000000,2141.5509700000,2232.8053750000
226.0000000000,91.0000000000,53.0000000000,26.1000000000,20.9000000000,61.8250000000,722.0000000000,7.3500000000,11.5700000000,5.1900000000,9.0800000000,49.0848497500,124.0182375000,-0.1527062250,-0.4962114200,3.2216468500,11.6162670000,1.6624640750,130.6534450000,372.1219625000,376.2351275000,0.3749464450,0.3611955950,22.8902385000,0.0000093691,101.1525475000,5.1262649750,230.8804525000,274.9664150000,127.9520075000,132.8294125000,51.8852472500,39.7914347500,42.7504227500,32.4213522500,28.6157840000,322.5707875000,3312.9415250000,0.8034606312,18.2221860000,61.2721190000,442.7516150000,459.9812500000,422.9571325000,35.1564170000,40.8229515250,0.8619180510,28.7071355000,531.2924475000,0.0303047615,0.0185614912,0.1358600325,411.7358025000,414.4402750000,304.0063075000,103.2990025000,971.7953250000,229.9015000000,0.5414693475,0.6637823275,0.6472140175,0.6935897625,429.2594250000,5.7905109250,0.0000000000,372.1219625000,361.9884775000,429.2351275000,158.7187350000,116.6809450000,136.4798200000,4.1361579750,17236.9962500000,2.3910106750,0.0000000000,0.0000000000,1856.0054100000,2510.9333750000
226.0000000000,91.0000000000,53.0000000000,26.1000000000,20.9000000000,61.8250000000,722.0000000000,3.0000000000,10.0700000000,1.8400000000,7.5500000000,54.8104895000,129.9980500000,-0.1527014550,-0.5112173500,3.2204845500,11.5288855000,1.6655124250,138.3883350000,372.2645925000,424.4953725000,0.3750513625,0.3513215075,22.5363815000,-0.0005097750,101.1569225000,5.3327060750,231.1406700000,281.1660475000,128.2542825000,132.8186400000,67.5361317500,36.6983607500,49.3061195000,36.2229967500,26.6507620000,332.0135225000,4746.2748250000,0.8519975635,18.5338357500,57.7182410000,449.5671725000,457.2597625000,421.2035675000,35.5131190000,36.7063912500,1.0071445305,30.4352765000,526.5825850000,0.0283690773,0.0185809640,0.1203489500,411.3187125000,414.5628050000,306.0360150000,86.7869757500,1021.1389475000,230.6030525000,0.5463830450,0.6647741575,0.6366818100,0.7117618000,428.4230125000,5.7910589000,0.0000000000,372.2645925000,360.2971450000,428.5495725000,159.7977525000,116.5135250000,137.1035500000,4.4270346000,16893.8425000000,2.2608322750,2928.6771750000,0.0000000000,1945.4287250000,2365.2332250000
213.1428571429,90.8000000000,50.8000000000,26.9000000000,22.3000000000,53.6200000000,730.9000000000,6.3700000000,11.8700000000,3.2200000000,8.7900000000,54.7427937500,127.1795300000,-0.1527122675,-0.3800407500,3.2182961250,11.7219962500,1.6592065750,135.9204625000,370.9892800000,449.0390425000,0.3750777925,0.3564023300,22.7919955000,61.0081177500,101.1616625000,5.2842456000,226.5861800000,286.1133925000,128.2549050000,132.7958350000,68.3361275000,37.4025512500,45.7174172500,35.6632137500,27.9755195000,328.3570600000,4598.5146250000,0.8501032625,18.9339402500,51.8694605000,437.2519475000,451.3980775000,421.1814825000,32.5095867500,31.1038339500,0.9356191600,30.6834507500,532.0681625000,0.0330253890,0.0193956102,0.1368024700,411.7519425000,415.6706475000,320.1957675000,81.2437172500,1025.6603100000,218.7151025000,0.5413581425,0.6603331525,0.6154966200,0.4287060250,427.8534150000,5.7779594500,0.0000000000,370.9895575000,360.3239225000,427.8850475000,158.6213200000,116.7513425000,136.7750925000,4.3293489250,17213.8125000000,2.2684934750,3474.0731000000,0.0000000000,1944.7036475000,2113.5725250000
213.1428571429,90.8000000000,50.8000000000,26.9000000000,22.3000000000,53.6200000000,730.9000000000,1.7100000000,6.8800000000,1.0700000000,5.4800000000,53.4811270000,129.9234075000,-0.1527042425,-0.4142347550,3.2192505000,12.1145085000,1.6170759750,139.2460275000,373.7217650000,445.9098825000,0.3750057175,0.3499842575,22.9893987500,58.1131057500,101.1823500000,5.0126483500,233.1130325000,270.3769900000,129.2315850000,132.5838400000,72.3943017500,43.9536132500,45.6940525000,44.4797087500,28.2251195000,328.1571700000,6086.4272750000,1.5263640958,17.5024942500,54.5996380000,435.1399150000,465.3795575000,421.5763800000,52.8889457500,34.8358597500,1.5972586420,28.5063755000,543.4636925000,0.0326162080,0.0183138527,0.1371573650,411.6242800000,415.5460575000,349.2261675000,93.7143362500,945.3008425000,230.3988350000,0.5446027975,0.6693451200,0.6133549950,0.4007990700,428.9932325000,5.7765535000,0.0000000000,373.7217650000,361.8208125000,428.9918700000,160.4245625000,117.8145725000,138.3093200000,4.6281126500,16199.9130000000,2.2686409250,3618.7866250000,0.0000000000,2346.2938250000,2146.5510750000
